0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 2.000000000000000042e-02 2.999999999999999889e-02 4.000000000000000083e-02 5.000000000000000278e-02 5.999999999999999778e-02 7.000000000000000666e-02 8.000000000000000167e-02 8.999999999999999667e-02 1.000000000000000056e-01 1.100000000000000006e-01 1.199999999999999956e-01 1.300000000000000044e-01 1.400000000000000133e-01 1.499999999999999944e-01 1.600000000000000033e-01 1.700000000000000122e-01 1.799999999999999933e-01 1.900000000000000022e-01 2.000000000000000111e-01 2.099999999999999922e-01 2.200000000000000011e-01 2.300000000000000100e-01 2.399999999999999911e-01 2.500000000000000000e-01 2.600000000000000089e-01 2.700000000000000178e-01 2.800000000000000266e-01 2.899999999999999800e-01 2.999999999999999889e-01 3.099999999999999978e-01 3.200000000000000067e-01 3.300000000000000155e-01 3.400000000000000244e-01 3.500000000000000333e-01 3.599999999999999867e-01 3.699999999999999956e-01 3.800000000000000044e-01 3.900000000000000133e-01 4.000000000000000222e-01 4.100000000000000311e-01 4.199999999999999845e-01 4.299999999999999933e-01 4.400000000000000022e-01 4.500000000000000111e-01 4.600000000000000200e-01 4.700000000000000289e-01 4.799999999999999822e-01 4.899999999999999911e-01 5.000000000000000000e-01 5.100000000000000089e-01 5.200000000000000178e-01 5.300000000000000266e-01 5.400000000000000355e-01 5.500000000000000444e-01 5.600000000000000533e-01 5.700000000000000622e-01 5.799999999999999600e-01 5.899999999999999689e-01 5.999999999999999778e-01 6.099999999999999867e-01 6.199999999999999956e-01 6.300000000000000044e-01 6.400000000000000133e-01 6.500000000000000222e-01 6.600000000000000311e-01 6.700000000000000400e-01 6.800000000000000488e-01 6.900000000000000577e-01 7.000000000000000666e-01 7.099999999999999645e-01 7.199999999999999734e-01 7.299999999999999822e-01 7.399999999999999911e-01 7.500000000000000000e-01 7.600000000000000089e-01 7.700000000000000178e-01 7.800000000000000266e-01 7.900000000000000355e-01 8.000000000000000444e-01 8.100000000000000533e-01 8.200000000000000622e-01 8.300000000000000711e-01 8.399999999999999689e-01 8.499999999999999778e-01 8.599999999999999867e-01 8.699999999999999956e-01 8.800000000000000044e-01 8.900000000000000133e-01 9.000000000000000222e-01 9.100000000000000311e-01 9.200000000000000400e-01 9.300000000000000488e-01 9.400000000000000577e-01 9.500000000000000666e-01 9.599999999999999645e-01 9.699999999999999734e-01 9.799999999999999822e-01 9.899999999999999911e-01 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.155829702431170336e-03 2.447174185242323441e-02 5.449673790581621713e-02 9.549150281252632988e-02 1.464466094067262691e-01 2.061073738537634870e-01 2.730047501302266255e-01 3.454915028125263299e-01 4.217827674798846904e-01 5.000000000000000000e-01 5.782172325201154761e-01 6.545084971874738367e-01 7.269952498697733745e-01 7.938926261462365686e-01 8.535533905932738419e-01 9.045084971874737256e-01 9.455032620941838939e-01 9.755282581475768211e-01 9.938441702975688852e-01 1.000000000000000000e+00 9.938441702975688852e-01 9.755282581475768211e-01 9.455032620941838939e-01 9.045084971874737256e-01 8.535533905932738419e-01 7.938926261462365686e-01 7.269952498697733745e-01 6.545084971874736146e-01 5.782172325201152541e-01 4.999999999999998335e-01 4.217827674798846904e-01 3.454915028125263299e-01 2.730047501302266255e-01 2.061073738537634870e-01 1.464466094067261026e-01 9.549150281252616335e-02 5.449673790581621713e-02 2.447174185242323441e-02 6.155829702431170336e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000139e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.308436138411688876e-03 1.482116066619746514e-03 1.388780091210482792e-03 1.357290714572065293e-02 3.773448358526984570e-02 7.327857121024033971e-02 1.193299566192423944e-01 1.747547018677206299e-01 2.381880657834737625e-01 3.080681084236309708e-01 3.826741512198270634e-01 4.601691457951583297e-01 5.386449081920392512e-01 6.161691046941354388e-01 6.908328322955070711e-01 7.607976222279039247e-01 8.243407091633652151e-01 8.798974514141246761e-01 9.260998576037120511e-01 9.618102711547453776e-01 9.861493831695300472e-01 9.985178839333801459e-01 9.986112199087895380e-01 9.864270928542793193e-01 9.622655164147303486e-01 9.267214287897596048e-01 8.806700433807577166e-01 8.252452981322794257e-01 7.618119342165262653e-01 6.919318915763688072e-01 6.173258487801731587e-01 5.398308542048412262e-01 4.613550918079608598e-01 3.838308953058648942e-01 3.091671677044928734e-01 2.392023777720962419e-01 1.756592908366348127e-01 1.201025485858749908e-01 7.390014239628804604e-02 3.818972884525460160e-02 1.154218069205844438e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000278e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.656635519043831117e-04 -2.329751648032205719e-03 2.996465210451164547e-03 6.132832690544164772e-03 -2.117399166549696621e-04 5.760560620479041050e-03 2.390267644179641660e-02 5.376788844554288016e-02 9.462081599523136655e-02 1.454555244314955920e-01 2.050202945219097295e-01 2.718484439427085730e-01 3.442944418652425509e-01 4.205744273861735660e-01 4.988101341032194491e-01 5.770751392675841362e-01 6.534422987054577803e-01 7.260311995034101074e-01 7.930544620150459245e-01 8.528617510798732759e-01 9.039804127521021693e-01 9.451517359282526343e-01 9.753619459919397050e-01 9.938671673094555681e-01 1.000211739916655240e+00 9.942394393795206398e-01 9.760973235582039997e-01 9.462321115544568562e-01 9.053791840047688000e-01 8.545444755685044358e-01 7.949797054780907146e-01 7.281515560572905388e-01 6.557055581347585038e-01 5.794255726138255458e-01 5.011898658967803843e-01 4.229248607324166964e-01 3.465577012945418311e-01 2.739688004965900592e-01 2.069455379849545751e-01 1.471382489201260302e-01 9.515392369599373623e-02 5.717801571977931818e-02 2.164158879760958581e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000001110e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.246238319641436398e-04 -1.955736307892557389e-03 5.658983173780162378e-03 -5.814053594170280267e-03 -2.127071062329887255e-03 1.392394642326866099e-02 1.365790546346785928e-03 1.085663778231257814e-03 1.309046376965145031e-02 3.708459250316453737e-02 7.247723489740545699e-02 1.183969066351827915e-01 1.737129129996609622e-01 2.370631903308404453e-01 3.068878445533201327e-01 3.814675609453951344e-01 4.589659393736029713e-01 5.374747125586768481e-01 6.150607339491129810e-01 6.898135782050389686e-01 7.598925822104077854e-01 8.235721683077293909e-01 8.792843337468532194e-01 9.256572601165948821e-01 9.615490920668131603e-01 9.860760535767303381e-01 9.986342094536542202e-01 9.989143362217677291e-01 9.869095362303497154e-01 9.629154074968347965e-01 9.275227651025950149e-01 8.816030933648163481e-01 8.262870870003413692e-01 7.629368096691562240e-01 6.931121554466829204e-01 6.185324390546037554e-01 5.410340606263954744e-01 4.625252874413252613e-01 3.849392660508863528e-01 3.101864217949604763e-01 2.397827939576299416e-01 1.783835680001613633e-01 1.150566830793676720e-01 8.015679347757423412e-02 4.057797899551797427e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.217339369865539191e-04 -1.139180905414888083e-03 5.175458759966024974e-03 -1.292100464233760654e-02 1.708050879517694631e-02 -3.021031752431175069e-03 -2.088101981607432683e-02 2.480728527753198187e-02 6.112701465230446080e-03 -4.207379391939977675e-04 5.367842025667854400e-03 2.333590730987024353e-02 5.304102451352959990e-02 9.375175506545668780e-02 1.444656656683087903e-01 2.039340115331988446e-01 2.706924846208324520e-01 3.430972697651160086e-01 4.193655208580768790e-01 4.976192604380174633e-01 5.759316217271910343e-01 6.523742944868368143e-01 7.250650064149227747e-01 7.922138709371491228e-01 8.521674601546611605e-01 9.034495177263728305e-01 9.447973091994821271e-01 9.751927147224644932e-01 9.938872985347730893e-01 1.000420737939190285e+00 9.946321579743353514e-01 9.766640926901275499e-01 9.469589754864732312e-01 9.062482449345374835e-01 8.555343343317008964e-01 7.960659884667906638e-01 7.293075153791740428e-01 6.569027302348846575e-01 5.806344791419173479e-01 5.023807395619871441e-01 4.239466443358225201e-01 3.487648864185739495e-01 2.697595348251173308e-01 2.207071337051833004e-01 1.307520310501658345e-01 9.957151402605422807e-02 7.608371061659620349e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.565022636995774339e-05 -5.793602607637759246e-04 3.593024298605656044e-03 -1.345066438848705262e-02 3.226043177604967505e-02 -4.671040660551589035e-02 2.797186125046787625e-02 2.973957221335892659e-02 -6.786875570259293111e-02 3.871500633663665925e-02 1.400017843092503204e-02 1.252279073127776643e-03 7.852038533630242845e-04 1.261045371364097334e-02 3.643685175666293297e-02 7.167771298729486151e-02 1.174652904443925783e-01 1.726721420106257510e-01 2.359388917794446594e-01 3.057077024012529454e-01 3.802606342090689706e-01 4.577619465948577493e-01 5.363033000355331703e-01 6.139507457455964934e-01 6.887923459145417482e-01 7.589852519612179105e-01 8.228010815818294077e-01 8.786684772585205971e-01 9.252117982964882525e-01 9.612849936633509618e-01 9.859998215690874979e-01 9.987477209268604827e-01 9.992147961466469885e-01 9.873895462863491179e-01 9.635631482433533179e-01 9.283222870126781601e-01 8.825347095556410615e-01 8.273278579893467155e-01 7.640611082205644999e-01 6.942922975987572132e-01 6.196937155645445561e-01 5.428174136659129623e-01 4.601036756658687943e-01 3.994999186428732640e-01 2.789472223094281444e-01 2.877251546442817776e-01 1.492270571677167257e-01 9.159195052810642501e-02 1.426569574061178902e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.711883488873416394e-05 -2.743228807488632933e-04 2.157178612375513192e-03 -1.062158000787179202e-02 3.564791296151308825e-02 -8.306193792554378286e-02 1.293657658059134408e-01 -1.113944993684175266e-01 -1.017800881054372469e-02 1.551157699045279115e-01 -1.703976079515606978e-01 5.556001849496036010e-02 2.497943716158584904e-02 6.095438588026166719e-03 -6.269905082469523494e-04 4.977678387483738809e-03 2.277143972627163060e-02 5.231615204967178523e-02 9.288432648724562202e-02 1.434770399460873203e-01 2.028485319132934117e-01 2.695368792140847014e-01 3.418999934117570305e-01 4.181560544755404951e-01 4.964273851025822193e-01 5.747866853652729979e-01 6.513044892314294732e-01 7.240966744219420326e-01 7.913708557539624877e-01 8.514705196128724562e-01 9.029158128151345553e-01 9.444399815049964175e-01 9.750205628384560619e-01 9.939045614119356165e-01 1.000626990508284297e+00 9.950223216124672865e-01 9.772285602738051136e-01 9.476838479502252000e-01 9.071156735128552695e-01 8.565229600538534216e-01 7.971343492518161433e-01 7.307374436667064543e-01 6.559428279758305891e-01 5.924655255323283409e-01 4.679247019359479842e-01 5.082752525602078908e-01 2.193297449627192863e-01 3.872978249464223421e-01 2.188071530566300660e-01 -6.586289517447863583e-03 2.674817951364710789e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000167e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.419563083275309782e-06 -1.242696238917414230e-04 1.183943395993272479e-03 -7.193921169825432185e-03 3.068965226861124912e-02 -9.562358043872989932e-02 2.191794213869843189e-01 -3.592212781309430669e-01 3.779871817926557243e-01 -1.379737615884052970e-01 -2.768775818822646340e-01 5.246740854460508752e-01 -3.795782490922821051e-01 7.523652769657816763e-02 3.898202500234815293e-02 1.407931488316415715e-02 1.141584710034150574e-03 4.874043373193845397e-04 1.213288185738668756e-02 3.579126696386029927e-02 7.088001169846139260e-02 1.165351147125787135e-01 1.716323958492281532e-01 2.348151771900401918e-01 3.045276889660871733e-01 3.790533777753880562e-01 4.565571738225364662e-01 5.351306764288282780e-01 6.128391451892386543e-01 6.877691397035153864e-01 7.580756348282645662e-01 8.220274513195913180e-01 8.780498832115527508e-01 9.247634723032740478e-01 9.610179749977921793e-01 9.859206851166993912e-01 9.988584152901258673e-01 9.995125956624542063e-01 9.878671181429238279e-01 9.642087330357982378e-01 9.291135687387178654e-01 8.835891549112199206e-01 8.271836607547087272e-01 7.723787439799094656e-01 6.647826587652525543e-01 7.165702026632585486e-01 3.242634047906623462e-01 8.240906017018991836e-01 9.173673018307099136e-03 4.502046218847112757e-01 5.188019470541678224e-01 -3.467015367658036751e-01 5.015283658808832312e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.407336156228240745e-06 -5.462556281349718185e-05 6.113524841432951265e-04 -4.410655228473146089e-03 2.272091493049840927e-02 -8.770951019371038548e-02 2.592648565721776266e-01 -5.879764693554525579e-01 1.001733205936519822e+00 -1.197764034331989746e+00 7.773640746408869706e-01 2.841489564168398485e-01 -1.317329916246415378e+00 1.486450419462914896e+00 -7.911366172928712137e-01 9.762070125933544618e-02 5.592024754171040501e-02 2.515451114488487933e-02 6.081046606184811222e-03 -8.304940778118968803e-04 4.590074164697685588e-03 2.220927895137833619e-02 5.159327698735226286e-02 9.201853672081497515e-02 1.424896540920352339e-01 2.017638626894869003e-01 2.683816347756295961e-01 3.407026197114926269e-01 4.169460348271850081e-01 4.952345142063229178e-01 5.736403356610274562e-01 6.502328876536074276e-01 7.231262073578391680e-01 7.905254193235204951e-01 8.507709312667408597e-01 9.023792987401608734e-01 9.440797524587832834e-01 9.748454888545743380e-01 9.939189533945148591e-01 1.000830494076871080e+00 9.954075185002535520e-01 9.778453466104318759e-01 9.477953705290869113e-01 9.123921185076174778e-01 8.347894309771617394e-01 8.859456475044865664e-01 4.723535086522735460e-01 1.247273849643494081e+00 -4.186792407630169910e-01 1.702529520124943740e+00 -3.510044103012504024e-01 6.561815592894743032e-02 1.594203708889150750e+00 -1.276975838786986062e+00 9.403656860266560447e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
